"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Argentina","Male 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","55.8",""
"Argentina","Male 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","56.9",""
"Argentina","Male 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","54.4",""
"Argentina","Male 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","54.3",""
"Argentina","Male 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","54.1",""
"Argentina","Male 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","53.4",""
"Argentina","Male 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","53.6",""
"Argentina","Male 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","54.5",""
"Argentina","Male 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","55.1",""
"Argentina","Male 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","54.5",""
"Argentina","Male 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","55.5",""
"Argentina","Male 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","56.7",""
"Argentina","Male 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","58.3",""
"Argentina","Male 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","60.2",""
"Armenia","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","43.5",""
"Armenia","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","43.7",""
"Armenia","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","43.8",""
"Armenia","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","45.9",""
"Armenia","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","45.7",""
"Armenia","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","45.4",""
"Armenia","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","45.1",""
"Armenia","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","45.0",""
"Armenia","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","45.2",""
"Armenia","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","45.0",""
"Armenia","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","47.7",""
"Armenia","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","50.2",""
"Armenia","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","53.0",""
"Armenia","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","55.9",""
"Armenia","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","58.8",""
"Armenia","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","61.3",""
"Armenia","Female 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","19.8",""
"Armenia","Female 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","19.8",""
"Armenia","Female 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","20.0",""
"Armenia","Female 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","22.3",""
"Armenia","Female 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","22.1",""
"Armenia","Female 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","21.8",""
"Armenia","Female 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","21.4",""
"Armenia","Female 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","21.1",""
"Armenia","Female 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","21.0",""
"Armenia","Female 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","20.4",""
"Armenia","Female 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","24.3",""
"Armenia","Female 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","28.1",""
"Armenia","Female 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","32.9",""
"Armenia","Female 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","38.1",""
"Armenia","Female 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","43.9",""
"Armenia","Female 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","48.3",""
"Armenia","Male 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","54.8",""
"Armenia","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","55.1",""
"Armenia","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","55.3",""
"Armenia","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","57.7",""
"Armenia","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","58.2",""
"Armenia","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","58.5",""
"Armenia","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","58.9",""
"Armenia","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","59.4",""
"Armenia","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","60.5",""
"Armenia","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","60.9",""
"Armenia","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","64.0",""
"Armenia","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","65.8",""
"Armenia","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","68.3",""
"Armenia","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","70.8",""
"Armenia","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","73.5",""
"Armenia","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","74.7",""
"Armenia","Male 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","18.9",""
"Armenia","Male 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","19.2",""
"Armenia","Male 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","19.4",""
"Armenia","Male 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","22.6",""
"Armenia","Male 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","22.5",""
"Armenia","Male 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","22.1",""
"Armenia","Male 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","21.8",""
"Armenia","Male 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","21.6",""
"Armenia","Male 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","21.8",""
"Armenia","Male 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","21.4",""
"Armenia","Male 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","26.7",""
"Armenia","Male 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","31.4",""
"Armenia","Male 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","37.1",""
"Armenia","Male 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","43.0",""
"Armenia","Male 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","49.1",""
"Armenia","Male 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","54.2",""
"Australia","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","53.6",""
"Australia","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","53.1",""
"Australia","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","52.6",""
"Australia","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","51.7",""
"Australia","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","51.7",""
"Australia","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","51.4",""
"Australia","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","51.3",""
"Australia","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","49.6",""
"Australia","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","49.5",""
"Australia","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","48.3",""
"Australia","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","49.0",""
"Australia","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","49.1",""
"Australia","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","47.0",""
"Australia","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","46.1",""
"Australia","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","46.4",""
"Australia","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","46.8",""
"Australia","Female 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","62.5",""
"Australia","Female 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","61.2",""
"Australia","Female 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","60.5",""
"Australia","Female 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","58.4",""
"Australia","Female 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","58.7",""
"Australia","Female 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","58.9",""
"Australia","Female 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","60.1",""
"Australia","Female 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","57.5",""
"Australia","Female 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","56.2",""
"Australia","Female 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","55.2",""
"Australia","Female 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","57.6",""
"Australia","Female 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","57.5",""
"Australia","Female 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","55.0",""
"Australia","Female 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","52.1",""
"Australia","Female 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","53.5",""
"Australia","Female 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","54.0",""
"Australia","Male 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","66.4",""
"Australia","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","66.8",""
"Australia","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","66.8",""
"Australia","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","66.5",""
"Australia","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","66.6",""
"Australia","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","66.6",""
"Australia","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","67.2",""
"Australia","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","66.8",""
"Australia","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","66.3",""
"Australia","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","65.8",""
"Australia","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","67.0",""
"Australia","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","66.9",""
"Australia","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","65.8",""
"Australia","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","64.6",""
"Australia","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","65.4",""
"Australia","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","66.8",""
"Australia","Male 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","62.9",""
"Australia","Male 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","62.3",""
"Australia","Male 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","61.7",""
"Australia","Male 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","60.0",""
"Australia","Male 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","60.0",""
"Australia","Male 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","60.2",""
"Australia","Male 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","60.4",""
"Australia","Male 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","60.7",""
"Australia","Male 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","59.2",""
"Australia","Male 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","56.9",""
"Australia","Male 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","60.9",""
"Australia","Male 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","60.2",""
"Australia","Male 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","58.2",""
"Australia","Male 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","55.9",""
"Australia","Male 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","56.2",""
"Australia","Male 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","57.0",""
"Austria","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","47.9",""
"Austria","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","47.3",""
"Austria","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","47.1",""
"Austria","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","48.5",""
"Austria","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","46.2",""
"Austria","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","47.0",""
"Austria","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","46.5",""
"Austria","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","46.4",""
"Austria","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","45.9",""
"Austria","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","45.8",""
"Austria","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","45.7",""
"Austria","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","46.2",""
"Austria","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","46.1",""
"Austria","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","43.4",""
"Austria","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","43.2",""
"Austria","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","42.1",""
"Austria","Female 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","44.3",""
"Austria","Female 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","42.9",""
"Austria","Female 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","43.0",""
"Austria","Female 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","46.0",""
"Austria","Female 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","43.9",""
"Austria","Female 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","46.5",""
"Austria","Female 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","47.5",""
"Austria","Female 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","48.5",""
"Austria","Female 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","50.0",""
"Austria","Female 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","50.4",""
"Austria","Female 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","51.5",""
"Austria","Female 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","53.2",""
"Austria","Female 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","56.2",""
"Austria","Female 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","55.5",""
"Austria","Female 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","59.2",""
"Austria","Female 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","58.5",""
"Austria","Male 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","62.7",""
"Austria","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","62.7",""
"Austria","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","63.3",""
"Austria","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","65.5",""
"Austria","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","62.8",""
"Austria","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","65.8",""
"Austria","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","66.2",""
"Austria","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","66.3",""
"Austria","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","66.1",""
"Austria","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","66.5",""
"Austria","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","66.8",""
"Austria","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","68.0",""
"Austria","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","67.6",""
"Austria","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","67.1",""
"Austria","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","67.7",""
"Austria","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","67.6",""
"Austria","Male 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","54.6",""
"Austria","Male 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","51.9",""
"Austria","Male 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","53.0",""
"Austria","Male 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","57.2",""
"Austria","Male 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","53.4",""
"Austria","Male 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","57.0",""
"Austria","Male 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","58.4",""
"Austria","Male 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","59.3",""
"Austria","Male 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","58.4",""
"Austria","Male 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","59.4",""
"Austria","Male 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","60.0",""
"Austria","Male 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","61.4",""
"Austria","Male 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","62.5",""
"Austria","Male 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","61.8",""
"Austria","Male 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","64.0",""
"Austria","Male 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","64.0",""
"Azerbaijan","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","56.0",""
"Azerbaijan","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","55.1",""
"Azerbaijan","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","53.4",""
"Azerbaijan","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","53.5",""
"Azerbaijan","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","53.2",""
"Azerbaijan","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","52.8",""
"Azerbaijan","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","52.5",""
"Azerbaijan","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","52.2",""
"Azerbaijan","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","51.6",""
"Azerbaijan","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","51.2",""
"Azerbaijan","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","50.5",""
"Azerbaijan","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","50.3",""
"Azerbaijan","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","50.8",""
"Azerbaijan","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","51.6",""
"Azerbaijan","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","52.2",""
"Azerbaijan","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","52.2",""
"Azerbaijan","Female 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","37.6",""
"Azerbaijan","Female 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","36.6",""
"Azerbaijan","Female 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","34.8",""
"Azerbaijan","Female 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","34.6",""
"Azerbaijan","Female 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","34.4",""
"Azerbaijan","Female 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","34.2",""
"Azerbaijan","Female 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","34.0",""
